"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Influences of the colonic microbiome on the mucous gel layer in ulcerative colitis","https://scispace.com/paper/influences-of-the-colonic-microbiome-on-the-mucous-gel-layer-3blbiehrv7","2014","Journal Article","Gut microbes","Grainne Lennon
Aine Balfe
Helen Earley
Liam A Devane
Aonghus Lavelle
Desmond C. Winter
J. Calvin Coffey
P. Ronan O’Connell","10.4161/GMIC.28793","","The colonic mucus gel layer (MGL) is a critical component of the innate immune system acting as a physical barrier to microbes, luminal insults, and toxins. Mucins are the major component of the MGL. Selected microbes have the potential to interact with, bind to, and metabolize mucins. The tolerance of the host to the presence of these microbes is critical to maintaining MGL homeostasis. In disease states such as ulcerative colitis (UC), both the mucosa associated microbes and the constituent MGL mucins have been shown to be altered. Evidence is accumulating that implicates the potential for mucin degrading bacteria to negatively impact the MGL and its stasis. These effects appear more pronounced in UC. This review is focused on the host-microbiome interactions within the setting of the MGL. Special focus is given to the mucolytic potential of microbes and their interactions in the setting of the colitic colon.","This review is focused on the host-microbiome interactions within the setting of the MGL, and special focus is given to the mucolytic potential of microbes and their interactions in theSetting of the colitic colon."
"Genetically dictated change in host mucus carbohydrate landscape exerts a diet-dependent effect on the gut microbiota","https://scispace.com/paper/genetically-dictated-change-in-host-mucus-carbohydrate-pq8dtswbou","2013","Journal Article","Proceedings of the National Academy of Sciences of the United States of America","Purna C. Kashyap
Angela Marcobal
Luke K. Ursell
Samuel A. Smits
Erica D. Sonnenburg
Elizabeth K. Costello
Steven K. Higginbottom
Steven E. Domino
Susan Holmes
David A. Relman
David A. Relman
Rob Knight
Jeffrey I. Gordon
Justin L. Sonnenburg","10.1073/PNAS.1306070110","","We investigate how host mucus glycan composition interacts with dietary carbohydrate content to influence the composition and expressed functions of a human gut community. The humanized gnotobiotic mice mimic humans with a nonsecretor phenotype due to knockout of their α1–2 fucosyltransferase (Fut2) gene. The fecal microbiota of Fut2− mice that lack fucosylated host glycans show decreased alpha diversity relative to Fut2+ mice and exhibit significant differences in community composition. A glucose-rich plant polysaccharide-deficient (PD) diet exerted a strong effect on the microbiota membership but eliminated the effect of Fut2 genotype. Additionally fecal metabolites predicted host genotype in mice on a polysaccharide-rich standard diet but not on a PD diet. A more detailed mechanistic analysis of these interactions involved colonization of gnotobiotic Fut2+ and Fut2− mice with Bacteroides thetaiotaomicron, a prominent member of the human gut microbiota known to adaptively forage host mucosal glycans when dietary polysaccharides are absent. Within Fut2− mice, the B. thetaiotaomicron fucose catabolic pathway was markedly down-regulated, whereas BT4241–4247, an operon responsive to terminal β-galactose, the precursor that accumulates in the Fut2− mice, was significantly up-regulated. These changes in B. thetaiotaomicron gene expression were only evident in mice fed a PD diet, wherein B. thetaiotaomicron relies on host mucus consumption. Furthermore, up-regulation of the BT4241–4247 operon was also seen in humanized Fut2− mice. Together, these data demonstrate that differences in host genotype that affect the carbohydrate landscape of the distal gut interact with diet to alter the composition and function of resident microbes in a diet-dependent manner.","In this paper, the authors investigate how host mucus glycan composition interacts with dietary carbohydrate content to influence the composition and expressed functions of a human gut community and demonstrate that differences in host genotype that affect the carbohydrate landscape of the distal gut interact with diet in a diet-dependent manner."
"A prebiotic-postbiotic combination supports dietary carbohydrate-targeting functional properties in a fiber-deprived microbiota","https://scispace.com/paper/a-prebiotic-postbiotic-combination-supports-dietary-v1kx8zefoyp5","2025","Journal Article","","Amrei Rolof
Erica T. Grant
Oskar Hickl
Stéphanie Willième
Alessandro De Sciscio
Alina Burghard
Clara Delaroque
Alex Steimle
Richard Ammer
Ulrich Baumann
Mahesh S. Desai","10.1101/2025.09.23.677878","","Dietary fiber deprivation compromises gut mucosal barrier integrity by promoting microbial degradation of host mucus, a process linked to various gut-related auto immune diseases. While postbiotics are considered safer alternatives to fiber for susceptible patients, their mechanistic effects on a fiber-deprived gut remain poorly understood. Here, we demonstrate in a mouse model that a fermented postbiotic, alone or in combination with a prebiotic and aloe vera, counteracted the increase of detrimental properties of the microbiota on a fiber-free diet. The supplement regimen reshaped the gut microbiota, counteracting the expansion of key mucin-degrading bacteria, including Akkermansia muciniphila and Parabacteroides goldsteinii. Metatranscriptomic analysis revealed this compositional change corresponded to a community-wide functional pivot away from expressing mucinolytic enzymes, such as sialidases, and towards utilizing alternative substrates. These microbial shifts recapitulated the effects of dietary fiber reintroduction and translated to direct host benefits, including sustentation of the colonic mucus layer and attenuation of diet-induced type III immune cytokine expression. Our findings provide a mechanistic rationale for using postbiotics to functionally replace dietary fiber, offering a promising strategy to support gut homeostasis in contexts where fiber intake is limited. ","A prebiotic-postbiotic combination counteracts detrimental gut microbiota effects in fiber-deprived mice, reshaping the microbiota and promoting host benefits, including sustained colonic mucus and reduced type III immune cytokine expression, providing a mechanistic rationale for postbiotic use."
"A mathematical model of competition between fiber and mucin degraders in the gut provides a possible explanation for mucus thinning.","https://scispace.com/paper/a-mathematical-model-of-competition-between-fiber-and-mucin-4p2e59q0k0","2024","Journal Article","Journal of Theoretical Biology","Thulasi Jegatheesan
Arun S. Moorthy
Hermann J. Eberl","10.1016/j.jtbi.2024.111824","","The human gut microbiota relies on complex carbohydrates (glycans) for energy and growth, primarily dietary fiber and host-derived mucins. We introduce a mathematical model of a glycan generalist and a mucin specialist in a two-compartment chemostat model of the human colon. Our objective is to characterize the influence of dietary fiber and mucin supply on the abundance of mucin-degrading species within the gut ecosystem. Current mathematical gut reactor models that include the enzymatic degradation of glycans do not differentiate between glycan types and their degraders. The model we present distinguishes between a generalist that can degrade both dietary fiber and mucin, and a specialist species that can only degrade mucin. The integrity of the colonic mucus barrier is essential for overall human health and well-being, with the mucin specialist Akkermanisa muciniphila being associated with a healthy mucus layer. Competition, particularly between the specialist and generalists like Bacteroides thetaiotaomicron, may lead to mucus layer erosion, especially during periods of dietary fiber deprivation. Our model treats the colon as a gut reactor system, dividing it into two compartments that represent the lumen and the mucus of the gut, resulting in a complex system of ordinary differential equations with a large and uncertain parameter space. To understand the influence of model parameters on long-term behavior, we employ a random forest classifier, a supervised machine learning method. Additionally, a variance-based sensitivity analysis is utilized to determine the sensitivity of steady-state values to changes in model parameter inputs. By constructing this model, we can investigate the underlying mechanisms that control gut microbiota composition and function, free from confounding factors. ","A mathematical model of a glycan generalist and a mucin specialist in a two-compartment chemostat model of the human colon is introduced to characterize the influence of dietary fiber and mucin supply on the abundance of mucin-degrading species within the gut ecosystem."
"Effects of Prebiotic Dietary Fibers on the Stimulation of the Mucin Secretion in Host Cells by In Vitro Gut Microbiome Consortia","https://scispace.com/paper/effects-of-prebiotic-dietary-fibers-on-the-stimulation-of-18h5drrt3r14","2024","Journal Article","Foods","Seonghun Kim
Ji Young Kang
Quang Anh Nguyen
Jung-Sook Lee","10.3390/foods13193194","","The gastrointestinal microbiota are important for human health. Dietary intake may modulate the composition and metabolic function of the gut microbiome. We examined how the breakdown of prebiotic dietary fibers by the gut microbiome affects mucin secretion by intestinal epithelial cells. Metagenomic analyses of in vitro gut microbiome consortia revealed taxonomic profiles and genetic diversity of carbohydrate-active enzymes that digest polysaccharides. Two independent consortia exhibited different abilities to produce acetic acid, propionic acid, and butyric acid via the fermentation of polysaccharides derived from dietary fibers of grains and mushrooms. Although acetic acid generally had the highest concentration, the ratios of butyric acid and propionic acid to acetic acid varied depending on the polysaccharide source. These short-chain fatty acids affected morphological differentiation and mucin secretion in HT-29 human intestinal epithelial cells. These results suggest that prebiotic dietary fibers can be digested and metabolized by the gut microbiome to short-chain fatty acids, which can affect gut epithelial cells both directly and indirectly via the modulation of the gut microbiota and their enzymes. ","Prebiotic dietary fibers are broken down by gut microbiome consortia into short-chain fatty acids, which stimulate mucin secretion in intestinal epithelial cells, highlighting the gut microbiota's role in modulating human health through dietary fiber metabolism."
"Breaking down barriers: is intestinal mucus degradation by <i>Akkermansia muciniphila</i> beneficial or harmful?","https://scispace.com/paper/breaking-down-barriers-is-intestinal-mucus-degradation-by-i-kn5lmxfd1rwh","2025","Journal Article","Infection and Immunity","Anna M. Tingler
Melinda A. Engevik","10.1128/iai.00503-24","","ABSTRACT Akkermansia muciniphila is a specialized mucin-degrading bacterium that plays a pivotal role in gut health and disease. This review examines the dualistic nature of A. muciniphila mucin degradation, exploring its potential benefits and risks. As a mucin specialist, A. muciniphila uses glycosyl hydrolases and mucinases to degrade mucins, producing metabolites like short-chain fatty acids (SCFAs), branched-chain fatty acids (BCFAs), succinate, and other compounds. These metabolites benefit host health and cross-feed other commensal microbes, such as butyrate producers. A. muciniphila levels are inversely correlated with several disease states, such as obesity, diabetes, and inflammatory states, and administration of A. muciniphila has been found by several groups to restore and maintain gut homeostasis. However, under certain conditions, such as low dietary fiber or conditions with an altered gut microbiota, excessive mucin degradation by A. muciniphila can compromise the mucus barrier, increasing susceptibility to inflammation, infection, and pathogenic overgrowth. Elevated A. muciniphila levels have been associated with various diseases and medications, including graft versus host disease (GVHD) and irradiation, and shown to exacerbate infections by enteric pathogens. The context-dependent effects of A. muciniphila and mucin degradation underscore the need for a nuanced understanding of its interactions with the host and microbial community. This review aims to provide a balanced perspective on the implications of gut microbial mucus degradation, highlighting that it can be good, and it can be bad depending on the context. ","Akkermansia muciniphila's mucin degradation has dualistic effects: beneficially producing SCFAs and maintaining gut homeostasis, but also compromising the mucus barrier and increasing susceptibility to inflammation and infection under certain conditions."
"Changes in dietary fiber intake in mice reveal associations between colonic mucin O-glycosylation and specific gut bacteria","https://scispace.com/paper/changes-in-dietary-fiber-intake-in-mice-reveal-associations-goq5bknaw5","2020","Journal Article","Gut microbes","Hasinika K. A. H. Gamage
Raymond W. W. Chong
Daniel Bucio-Noble
Liisa Kautto
Anandwardhan A. Hardikar
Malcolm S. Ball
Mark P. Molloy
Nicolle H. Packer
Ian T. Paulsen","10.1080/19490976.2020.1802209","","The colonic mucus layer, comprised of highly O-glycosylated mucins, is vital to mediating host-gut microbiota interactions, yet the impact of dietary changes on colonic mucin O-glycosylation and its associations with the gut microbiota remains unexplored. Here, we used an array of omics techniques including glycomics to examine the effect of dietary fiber consumption on the gut microbiota, colonic mucin O-glycosylation and host physiology of high-fat diet-fed C57BL/6J mice. The high-fat diet group had significantly impaired glucose tolerance and altered liver proteome, gut microbiota composition, and short-chain fatty acid production compared to normal chow diet group. While dietary fiber inclusion did not reverse all high fat-induced modifications, it resulted in specific changes, including an increase in the relative abundance of bacterial families with known fiber digesters and a higher propionate concentration. Conversely, colonic mucin O-glycosylation remained similar between the normal chow and high-fat diet groups, while dietary fiber intervention resulted in major alterations in O-glycosylation. Correlation network analysis revealed previously undescribed associations between specific bacteria and mucin glycan structures. For example, the relative abundance of the bacterium Parabacteroides distasonis positively correlated with glycan structures containing one terminal fucose and correlated negatively with glycans containing two terminal fucose residues or with both an N-acetylneuraminic acid and a sulfate residue. This is the first comprehensive report of the impact of dietary fiber on the colonic mucin O-glycosylation and associations of these mucosal glycans with specific gut bacteria.","This is the first comprehensive report of the impact of dietary fiber on the colonic mucin O-glycosylation and associations of these mucosal glycans with specific gut bacteria."
"Elucidating the role of the mucus-associated microbiota and mucin glycosylation in inflammatory bowel disease","https://scispace.com/paper/elucidating-the-role-of-the-mucus-associated-microbiota-and-3xs1pfr6u0","2016","Dissertation","","Elizabeth Thursby","","","The human gastrointestinal (GI) tract is host to a dynamic community of 1013-1014 bacteria, which mainly reside in the colonic lumen and outer mucus layer covering the GI tract. Mucins are decorated in a diverse array of O-glycans, providing nutrients and attachment sites for microbes. Dysbiosis of the microbiota, and alterations in mucin glycosylation have been associated with Inflammatory Bowel Disease (IBD). However, the causal relationship between these two factors remains unclear. Here, we employed a multidisciplinary approach to address this relationship, and the molecular mechanisms mediating these changes. Mucosal lavages and biopsies obtained from the sigmoid and ascending colon of patients were used to assess alterations in the mucosal microbiota and the glycosylation of associated mucus in ulcerative colitis (UC) patients. Secondly, in vitro growth assays and gnotobiotic mouse experiments were performed to investigate the reciprocal role of mucin-degrading bacteria in the modulation of mucin O-glycosylation.
These analyses highlighted inter-patient variability, but a similar microbial composition between colonic sites. In contrast, mucin glycosylation and the expression of glycosyltransferases was regio-specific. In UC, changes in the abundances of bacterial groups, including a decrease in the A. muciniphila to R. gnavus ratio were apparent. UC mucins displayed a decrease in fucosylation, increase in sialylation, and a decrease in many complex glycan structures found in abundance in controls. In vitro growth assays suggested that UC-like mucin glycosylation impaired A. muciniphila growth, whilst R. gnavus remained unaffected, potentially explaining changes in these species in UC. Furthermore, gnotobiotic mouse experiments showed that A. muciniphila and R. gnavus were able to remodel mucin glycosylation.
Our findings suggest a multifactorial dysregulation at the epithelial interface in IBD, where mucus-associated microbiota and mucin glycosylation are interdependent. It is likely that an initial disruption in either of these components drives alterations in other mucosal constituents, propagating disease and exacerbating inflammation.","A multifactorial dysregulation at the epithelial interface in IBD, where mucus-associated microbiota and mucin glycosylation are interdependent is suggested, likely that an initial disruption in either of these components drives alterations in other mucosal constituents, propagating disease and exacerbating inflammation."
"Sialidases and fucosidases of Akkermansia muciniphila are crucial for growth on mucin and nutrient sharing with mucus-associated gut bacteria","https://scispace.com/paper/sialidases-and-fucosidases-of-akkermansia-muciniphila-are-d3q7gf83","2022","Journal Article","Nature Communications","Bashar Shuoker
M.J. Pichler
Chunsheng Jin
Sakanaka Hiroka
Haiyang Wu
Ana Martínez Gascueña
Jining Liu
Tine Sofie Nielsen
Jan Holgersson
Eva Nordberg Karlsson
Nathalie Juge
Sebastian Meier
J. Preben Morth
Niclas G. Karlsson
Maher Abou Hachem","10.1038/s41467-023-37533-6","","Abstract The mucolytic human gut microbiota specialist Akkermansia muciniphila is proposed to boost mucin-secretion by the host, thereby being a key player in mucus turnover. Mucin glycan utilization requires the removal of protective caps, notably fucose and sialic acid, but the enzymatic details of this process remain largely unknown. Here, we describe the specificities of ten A. muciniphila glycoside hydrolases, which collectively remove all known sialyl and fucosyl mucin caps including those on double-sulfated epitopes. Structural analyses revealed an unprecedented fucosidase modular arrangement and explained the sialyl T-antigen specificity of a sialidase of a previously unknown family. Cell-attached sialidases and fucosidases displayed mucin-binding and their inhibition abolished growth of A. muciniphila on mucin. Remarkably, neither the sialic acid nor fucose contributed to A. muciniphila growth, but instead promoted butyrate production by co-cultured Clostridia. This study brings unprecedented mechanistic insight into the initiation of mucin O -glycan degradation by A. muciniphila and nutrient sharing between mucus-associated bacteria. ","In this article , the authors describe the specificities of ten A. muciniphila glycoside hydrolases, which collectively remove all known sialyl and fucosyl mucin caps including those on double-sulfated epitopes."
"Cross-feeding interactions of gut symbionts driven by human milk oligosaccharidesand mucins","https://scispace.com/paper/cross-feeding-interactions-of-gut-symbionts-driven-by-human-2mbndfw0ud","2018","Dissertation","","Loo Wee Chia","10.18174/444432","","The co-evolution of the human host and the gut microbiota has led to bacterial adaption to forage on host-produced glycans such as human milk oligosaccharides (HMOS) and mucins. In early life, the HMOS that are present in mother milk contribute to the establishment of a healthy gut microbiota. Furthermore, mucins that cover the intestinal lining create a stable niche for bacterial colonization throughout a person’s life. Due to the highly complex nature of these host-secreted glycans, bacteria equipped with specific glycan-degrading enzymes can exploit them as substrate for growth. Subsequently, the glycan-degrading bacteria can drive microbial networks via cross-feeding. The glycan-foraging microbial population exerts a large influence on the host physiology, by influencing the immune, metabolic, and neurological development early in life, and by conferring colonisation resistance throughout life. The work described in this thesis aims to improve our understanding of the metabolic dependencies between the milk- and mucin-degrading microbes (Akkermansia muciniphila, Bifidobacterium spp. and Bacteroides spp.) and butyrate-producing bacteria (Anaerostipes caccae, Eubacterium hallii, and Faecalibacterium prausnitzii). Bacteria-derived butyrate is the preferred energy source for host epithelial cells and is associated with a range of beneficial effects including enhancement of colonic barrier function, increased satiety, and protection against inflammation, and cancer. In the introductory chapter, the role of human milk and mucin glycans in fostering the gut microbial network is discussed. As such, the molecular mechanisms of glycan-foraging by key microbial species and the potential butyrate-inducing interaction among gut symbionts is presented. In Chapter 2 and 3, the role of HMOS as selective substrates for microbial growth that drive the establishment of the infant gut microbiota was investigated. At this developmental stage, HMOS promote the dominance of bifidobacteria from the Actinobacteria phylum. Upon weaning, the gut microbiota shifts towards an adult gut microbiota composition that is predominantly comprised of bacteria from the Firmicutes and Bacteroidetes phyla. In chapter 2, the interaction between a HMOS-degrader, Bifidobacterium infantis (Actinobacteria phylum) and a butyrogenic non-HMOS-degrader, Anaerostipes caccae (a member of the Lachnospiraceae from the Firmicutes phylum) was studied. Anaerostipes caccae in monoculture was not able to metabolise lactose or HMOS but its growth and concomitant butyrate production were detected in co-cultures with Bifidobacterium infantis. Anaerostipes caccae was sustained by cross-feeding on the monosaccharides, lactate and acetate derived from Bifidobacterium infantis. Bifidobacterium infantis fully degraded lactose and the complete range of low molecular weight HMOS, pointing towards the key ecological role of bifidobacteria in providing substrates for other important emerging species in the infant gut. The gradual shift of the microbiota composition in the ecosystem contributing to the slow induction of butyrate could also be important for gut maturation. In chapter 3, the microbial network formation in the infant gut driven by another HMOS-degrading species, namely Bacteroides thetaiotaomicron was studied. We showed that Bacteroides thetaiotaomicron could drive the butyrogenic trophic chain with Anaerostipes caccae. Bacteroides thetaiotaomicron could metabolise lactose and HMOS. The bacterium showed different preference for specific HMOS structures when grown in co-culture. Subsequently, Anaerostipes caccae cross-fed on Bacteroides thetaiotaomicron-derived monosaccharides, lactate and acetate for growth and butyrate production. Bacteroides thetaiotaomicron might drive the establishment of the microbial network in the infant gut, leading to the sequential establishment of adult-like functional groups such as lactate-utilising and butyrate-producing bacteria. Furthermore, we observed stereospecific lactate isomer production in which Bacteroides spp. and Bifidobacterium spp. produced predominantly D- and L-lactate, respectively. The distinct lactate isomer production by these major glycans-degrading genera might affect the gut microbiota compositions by differential cross-feeding interaction with the lactate-utilisers. Chapter 4 and 5 studied the role of mucins in creating a micro-environment that leads to the formation of a microbial network at the intestinal mucosal layer. In chapter 4, we demonstrated that Akkermansia muciniphila, a gut symbiont specialised in mucin degradation, could support the growth of the butyrate-producing cross-feeders Anaerostipes caccae, Eubacterium hallii, and Faecalibacterium prausnitzii. Akkermansia muciniphila metabolised the complex mucin glycans into short chain fatty acids including acetate, propionate and 1,2-propanediol as well as the mucin-derived sugars. Subsequently, acetate and the liberated sugars could be used by the butyrate-producers for growth and concomitant butyrate production. Interestingly, a bidirectional cross-feeding was observed between Akkermansia muciniphila and Eubacterium hallii. Pseudo-vitamin B12 produced by Eubacterium hallii facilitated propionate production by Akkermansia muciniphila via the methylmalonyl-CoA pathway. Propionate could be beneficial to the human host by regulating satiety and lipid biosynthesis in the liver, indicative of a mutualistic host-microbial interaction driven by mucin glycans. In chapter 5, we studied the molecular mechanism of cross-feeding between Akkermansia muciniphila and Anaerostipes caccae by metatranscriptomics. We observed a differential transcriptional response of Akkermansia muciniphila grown in monoculture as compared to a co-culture together with Anaerostipes caccae. In particular, the expression of the extracellular mucin-degrading enzymes by Akkermansia muciniphila was heightened in co-cultures. As a result, the monosaccharides liberated from the breakdown of mucin oligosaccharides chain could support the central metabolism of both Akkermansia muciniphila and the butyrate-producer. This suggested that Akkermansia muciniphila plays a key role in supporting the microbial community at the mucosal environment of the intestine by increasing the availability of substrates. In summary, this thesis demonstrated the key functional role of milk- and mucin-degrading symbionts in fostering a butyrogenic microbial network via cross-feeding. Ecologically, HMOS-degraders are critical to drive the establishment of a healthy infant gut microbiota, whilst mucin-degraders are vital to maintain a beneficial mucosal community. A better understanding of the complex nature of both the microbial network and the host-secreted glycans could aid in the design of nutritional intervention for health improvement. To this end, innovative avenues using novel probiotic strains (key species including Akkermansia muciniphila, Bacteroides spp. and butyrate-producing Clostridium), prebiotics (HMOS in early nutrition) and microbiota-targeted nutrients (iron and vitamin B12) deem promising.","The molecular mechanisms of glycan-foraging by key microbial species and the potential butyrate-inducing interaction among gut symbionts is presented and it is shown that Bacteroides thetaiotaomicron could drive the butyrogenic trophic chain with Anaerostipes caccae."
