"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Mucin utilization by gut microbiota: recent advances on characterization of key enzymes","https://scispace.com/paper/mucin-utilization-by-gut-microbiota-recent-advances-on-uxkvmq57","2023","Journal Article","Essays in Biochemistry","Grete Raba
A.S. Luis","10.1042/EBC20220121","https://portlandpress.com/essaysbiochem/article-pdf/67/3/345/945325/ebc-2022-0121c.pdf","Abstract The gut microbiota interacts with the host through the mucus that covers and protects the gastrointestinal epithelium. The main component of the mucus are mucins, glycoproteins decorated with hundreds of different O-glycans. Some microbiota members can utilize mucin O-glycans as carbons source. To degrade these host glycans the bacteria express multiple carbohydrate-active enzymes (CAZymes) such as glycoside hydrolases, sulfatases and esterases which are active on specific linkages. The studies of these enzymes in an in vivo context have started to reveal their importance in mucin utilization and gut colonization. It is now clear that bacteria evolved multiple specific CAZymes to overcome the diversity of linkages found in O-glycans. Additionally, changes in mucin degradation by gut microbiota have been associated with diseases like obesity, diabetes, irritable bowel disease and colorectal cancer. Thereby understanding how CAZymes from different bacteria work to degrade mucins is of critical importance to develop new treatments and diagnostics for these increasingly prevalent health problems. This mini-review covers the recent advances in biochemical characterization of mucin O-glycan-degrading CAZymes and how they are connected to human health.","In this article , a mini-review covers the recent advances in biochemical characterization of mucin O-glycan-degrading CAZymes and how they are connected to human health."
"Mucin glycan foraging in the human gut microbiome","https://scispace.com/paper/mucin-glycan-foraging-in-the-human-gut-microbiome-4g9d0csw71","2015","Journal Article","Frontiers in Genetics","Louise E. Tailford
Emmanuelle H. Crost
Devon Kavanaugh
Nathalie Juge","10.3389/FGENE.2015.00081","https://scispace.com/pdf/mucin-glycan-foraging-in-the-human-gut-microbiome-4g9d0csw71.pdf","The availability of host and dietary carbohydrates in the gastrointestinal (GI) tract plays a key role in shaping the structure-function of the microbiota. In particular, some gut bacteria have the ability to forage on glycans provided by the mucus layer covering the GI tract. The O-glycan structures present in mucin are diverse and complex, consisting predominantly of core 1-4 mucin-type O-glycans containing α- and β- linked N-acetyl-galactosamine, galactose and N-acetyl-glucosamine. These core structures are further elongated and frequently modified by fucose and sialic acid sugar residues via α1,2/3/4 and α2,3/6 linkages, respectively. The ability to metabolize these mucin O-linked oligosaccharides is likely to be a key factor in determining which bacterial species colonise the mucosal surface. Due to their proximity to the immune system, mucin-degrading bacteria are in a prime location to influence the host response. However, despite the growing number of bacterial genome sequences available from mucin degraders, our knowledge on the structural requirements for mucin degradation by gut bacteria remains fragmented. This is largely due to the limited number of functionally characterized enzymes and the lack of studies correlating the specificity of these enzymes with the ability of the strain to degrade and utilize mucin and mucin glycans. This review focuses on recent findings unravelling the molecular strategies used by mucin-degrading bacteria to utilise host glycans, adapt to the mucosal environment, and influence human health.","This review focuses on recent findings unraveling the molecular strategies used by mucin-degrading bacteria to utilize host glycans, adapt to the mucosal environment, and influence human health."
"Mucin degradation in human colon ecosystems. Isolation and properties of fecal strains that degrade ABH blood group antigens and oligosaccharides from mucin glycoproteins.","https://scispace.com/paper/mucin-degradation-in-human-colon-ecosystems-isolation-and-509b6o4qfd","1985","Journal Article","Journal of Clinical Investigation","L C Hoskins
M Agustines
W B McKee
E T Boulding
M. S. Kriaris
G Niedermeyer","10.1172/JCI111795","https://scispace.com/pdf/mucin-degradation-in-human-colon-ecosystems-isolation-and-509b6o4qfd.pdf","We previously reported that the oligosaccharide chains of hog gastric mucin were degraded by unidentified subpopulations numbering approximately 1% of normal human fecal bacteria. Here we report on the enzyme-producing properties of five strains of mucin oligosaccharide chain-degrading bacteria isolated from feces of four healthy subjects. Four were isolated from the greatest fecal dilutions yielding mucin side chain-degrading activity in culture, and thus were the numerically dominant side chain-degrading bacteria in their respective hosts. Three were Ruminococcus strains and two were Bifidobacterium strains. Two Ruminococcus torques strains, IX-70 and VIII-239, produced blood group A- and H-degrading alpha-glycosidase activities, sialidase, and the requisite beta-glycosidases; these strains released greater than 90% of the anthrone-reacting hexoses from hog gastric mucin during growth in culture. The Bifidobacterium strains lacked A-degrading activity but were otherwise similar; these released 60-80% of the anthrone-reacting hexoses but not the A antigenic structures from hog gastric mucin. Only Ruminococcus AB strain VI-268 produced blood group B-degrading alpha-galactosidase activity, but this strain lacked beta-N-acetylhexosaminidases to complete degradation of B antigenic chains. When this strain was co-cultured with a strain that produced beta-N-acetylhexosaminidases, release of hexoses from blood group B salivary glycoprotein increased from 50 to greater than 90%, and bacterial growth was enhanced. The glycosidases required for side chain degradation were produced by these strains in the absence of mucin substrate, and a substantial fraction of each activity in stationary phase cultures was extracellular. In contrast, none of 16 other fecal Bacteroides, Escherichia coli, Streptococcus faecalis, and Bifidobacterium strains produced ABH blood group-degrading enzymes; other glycosidases produced by these strains were predominantly cell bound except for extracellular beta-N-acetylhexosaminidases produced by the five S. faecalis strains. We conclude that certain Bifidobacterium and Ruminococcus strains are numerically dominant populations degrading mucin oligosaccharides in the human colon due to their constitutive production of the requisite extracellular glycosidases including blood group antigen-specific alpha-glycosidases. These properties characterize them as a functionally distinct subpopulation of normal human enteric microflora comprised of specialized subsets that produce blood group H antigen-degrading glycosidases alone or together with either blood group A- or B-degrading glycosidases.","It is concluded that certain Bifidobacterium and Ruminococcus strains are numerically dominant populations degrading mucin oligosaccharides in the human colon due to their constitutive production of the requisite extracellular glycosidase including blood group antigen-specific alpha-glycosidases."
"Mucin Glycoprotein Degradation by Mucin Oligosaccharide-degrading Strains of Human Faecal Bacteria. Characterisation of Saccharide Cleavage Products and their Potential Role in Nutritional Support of Larger Faecal Bacterial Populations","https://scispace.com/paper/mucin-glycoprotein-degradation-by-mucin-oligosaccharide-376go4j8vu","1992","Journal Article","Microbial Ecology in Health and Disease","L. C. Hoskins
E. T. Boulding
Thomas A. Gerken
V. R. Harouny
M. S. Kriaris","10.3109/08910609209141586","","A subset of normal human faecal bacteria composed of niucin oligosaccharide-degrading (MOD) strains appears to be the principal source of intraluminal, extracellular glycosidases degrading the oligosaccharides of gut mucin glycoproteins and epithelial membrane glycoconjugates. Here we report studies characterising the saccharides released from hog gastric mucin during incubation with the extracellular enzymes in their cell-free culture supernates. We have also tested the ability of the saccharide products to support growth of larger populations of faecal bacteria. Gel exclusion chromatography of the residual mucin following bacterial growth in mucin-containing medium confirmed that MOD strains extensively degraded the carhohydrate moieties (60-96 per cent) whereas strains of bacteroides and bifidobacteria of larger faecal populations degraded the carbohydrate moieties less extensively (median loss, 29 per cent; range 8-42 per cent). Saccharides released from hog gastric niucin by MOD strain enzymes were identified by biochemical and NMR spectroscopic methods as galactose, fucose. N -acetylglucosamine. N -acetylgalactosamine and the disaccharides GalβGalNAc and Galβ3GlcNAc. Larger oligosaccharides were not recovered. Carbon-13 NMR spectra of the residual mucin were consistent with complete removal of some but not all oligosaccliaride chains. The monosaccharides but not the disaccharides were also recovered following incubation of mucin with the sterile cell-free supernate of a heavily inoculated faecal culture. Saccharides released from hog gastric mucin by partially purified culture supernate enzyincs from Ruminococcus torques strain IX-70 were 70-98 per cent utilised by larger populations of faecal bacteria during growth in culture. Bacteria growing from 1 x 10 -10 g faecal inocula from five subjects showed minimal growth in media containing intact hog gastric mucin but grew well if the mucin-containing medium was preincubated with a sterile enzyme preparation from R. torques IX-70. We conclude that glycosidases produced by MOD strains can serve a nutritionally supportive role for larger populations of enteric bacteria, especially during fasting. Keywords: Mucins; Glycoproteins; Enteric bacteria; Microbial ecology; Ruminococcus ; Bifidobacterium .","It is concluded that glycosidases produced by MOD strains can serve a nutritionally supportive role for larger populations of enteric bacteria, especially during fasting."
"Characterizing the mucin-degrading capacity of the human gut microbiota","https://scispace.com/paper/characterizing-the-mucin-degrading-capacity-of-the-human-gut-11peuk0s","2022","Journal Article","Dental science reports","Janiece Glover
Taylor Ticer
M. Engevik","10.1038/s41598-022-11819-z","https://scispace.com/pdf/characterizing-the-mucin-degrading-capacity-of-the-human-gut-11peuk0s.pdf","Mucin-degrading microbes are known to harbor glycosyl hydrolases (GHs) which cleave specific glycan linkages. Although several microbial species have been identified as mucin degraders, there are likely many other members of the healthy gut community with the capacity to degrade mucins. The aim of the present study was to systematically examine the CAZyme mucin-degrading profiles of the human gut microbiota. Within the Verrucomicrobia phylum, all Akkermansia glycaniphila and muciniphila genomes harbored multiple gene copies of mucin-degrading GHs. The only representative of the Lentisphaerae phylum, Victivallales, harbored a GH profile that closely mirrored Akkermansia. In the Actinobacteria phylum, we found several Actinomadura, Actinomyces, Bifidobacterium, Streptacidiphilus and Streptomyces species with mucin-degrading GHs. Within the Bacteroidetes phylum, Alistipes, Alloprevotella, Bacteroides, Fermenitomonas Parabacteroides, Prevotella and Phocaeicola species had mucin degrading GHs. Firmicutes contained Abiotrophia, Blautia, Enterococcus, Paenibacillus, Ruminococcus, Streptococcus, and Viridibacillus species with mucin-degrading GHs. Interestingly, far fewer mucin-degrading GHs were observed in the Proteobacteria phylum and were found in Klebsiella, Mixta, Serratia and Enterobacter species. We confirmed the mucin-degrading capability of 23 representative gut microbes using a chemically defined media lacking glucose supplemented with porcine intestinal mucus. These data greatly expand our knowledge of microbial-mediated mucin degradation within the human gut microbiota. ","In this paper , the authors systematically examined the CAZyme mucin-degrading profiles of the human gut microbiota and found that many other members of the healthy gut community with the capacity to degrade mucins."
"Characterizing the mucin-degrading capacity of the human gut microbiota","https://scispace.com/paper/characterizing-the-mucin-degrading-capacity-of-the-human-gut-167tdh2r","2022","Journal Article","Dental science reports","J. Glover
Taylor Ticer
M. Engevik","10.1038/s41598-022-11819-z","https://scispace.com/pdf/characterizing-the-mucin-degrading-capacity-of-the-human-gut-167tdh2r.pdf","Mucin-degrading microbes are known to harbor glycosyl hydrolases (GHs) which cleave specific glycan linkages. Although several microbial species have been identified as mucin degraders, there are likely many other members of the healthy gut community with the capacity to degrade mucins. The aim of the present study was to systematically examine the CAZyme mucin-degrading profiles of the human gut microbiota. Within the Verrucomicrobia phylum, all Akkermansia glycaniphila and muciniphila genomes harbored multiple gene copies of mucin-degrading GHs. The only representative of the Lentisphaerae phylum, Victivallales, harbored a GH profile that closely mirrored Akkermansia. In the Actinobacteria phylum, we found several Actinomadura, Actinomyces, Bifidobacterium, Streptacidiphilus and Streptomyces species with mucin-degrading GHs. Within the Bacteroidetes phylum, Alistipes, Alloprevotella, Bacteroides, Fermenitomonas Parabacteroides, Prevotella and Phocaeicola species had mucin degrading GHs. Firmicutes contained Abiotrophia, Blautia, Enterococcus, Paenibacillus, Ruminococcus, Streptococcus, and Viridibacillus species with mucin-degrading GHs. Interestingly, far fewer mucin-degrading GHs were observed in the Proteobacteria phylum and were found in Klebsiella, Mixta, Serratia and Enterobacter species. We confirmed the mucin-degrading capability of 23 representative gut microbes using a chemically defined media lacking glucose supplemented with porcine intestinal mucus. These data greatly expand our knowledge of microbial-mediated mucin degradation within the human gut microbiota. ","In this article , the authors systematically examined the CAZyme mucin-degrading profiles of the human gut microbiota and found that many other members of the healthy gut community with the capacity to degrade mucins."
"Evidence and Role for Bacterial Mucin Degradation in Cystic Fibrosis Airway Disease","https://scispace.com/paper/evidence-and-role-for-bacterial-mucin-degradation-in-cystic-affxkswlrz","2016","Journal Article","PLOS Pathogens","Jeffrey M. Flynn
David E. Niccum
Jordan M. Dunitz
Ryan C. Hunter","10.1371/JOURNAL.PPAT.1005846","https://scispace.com/pdf/evidence-and-role-for-bacterial-mucin-degradation-in-cystic-affxkswlrz.pdf","Chronic lung infections in cystic fibrosis (CF) patients are composed of complex microbial communities that incite persistent inflammation and airway damage. Despite the high density of bacteria that colonize the lower airways, nutrient sources that sustain bacterial growth in vivo, and how those nutrients are derived, are not well characterized. In this study, we examined the possibility that mucins serve as an important carbon reservoir for the CF lung microbiota. While Pseudomonas aeruginosa was unable to efficiently utilize mucins in isolation, we found that anaerobic, mucin-fermenting bacteria could stimulate the robust growth of CF pathogens when provided intact mucins as a sole carbon source. 16S rRNA sequencing and enrichment culturing of sputum also identified that mucin-degrading anaerobes are ubiquitous in the airways of CF patients. The collective fermentative metabolism of these mucin-degrading communities in vitro generated amino acids and short chain fatty acids (propionate and acetate) during growth on mucin, and the same metabolites were also found in abundance within expectorated sputum. The significance of these findings was supported by in vivo P. aeruginosa gene expression, which revealed a heightened expression of genes required for the catabolism of propionate. Given that propionate is exclusively derived from bacterial fermentation, these data provide evidence for an important role of mucin fermenting bacteria in the carbon flux of the lower airways. More specifically, microorganisms typically defined as commensals may contribute to airway disease by degrading mucins, in turn providing nutrients for pathogens otherwise unable to efficiently obtain carbon in the lung.","It was found that anaerobic, mucin-fermenting bacteria could stimulate the robust growth of CF pathogens when provided intact mucins as a sole carbon source, and data provide evidence for an important role of mucin fermenting bacteria in the carbon flux of the lower airways."
"Fermentation of mucins and plant polysaccharides by anaerobic bacteria from the human colon.","https://scispace.com/paper/fermentation-of-mucins-and-plant-polysaccharides-by-2qma0ympwd","1977","Journal Article","Applied and Environmental Microbiology","A A Salyers
S E West
J R Vercellotti
Tracy D. Wilkins","10.1128/AEM.34.5.529-533.1977","","A total of 154 strains from 22 species of Bifidobacterium, Peptostreptococcus, Lactobacillus, Ruminococcus, Coprococcus, Eubacterium, and Fusobacterium, which are present in high concentrations in the human colon, were surveyed for their ability to ferment 21 different complex carbohydrates. Plant polysaccharides, including amylose, amylopectin, pectin, polygalacturonate, xylan, laminarin, guar gum, locust bean gum, gum ghatti, gum arabic, and gum tragacanth, were fermented by some strains from Bifidobacterium, Peptostreptococcus, Ruminococcus, and Eubacterium species. Porcine gastric mucin, which was fermented by some strains of Ruminococcus torques and Bifidobacterium bifidum, was the only mucin utilized by any of the strains tested.","Porcine gastric mucin, which was fermented by some strains of Ruminococcus torques and Bifidobacterium bifidum, was the only mucin utilized by any of the strains tested."
"Use of a three-stage continuous culture system to study the effect of mucin on dissimilatory sulfate reduction and methanogenesis by mixed populations of human gut bacteria.","https://scispace.com/paper/use-of-a-three-stage-continuous-culture-system-to-study-the-3z0j5stxlq","1988","Journal Article","Applied and Environmental Microbiology","Glenn R. Gibson
John H. Cummings
George T. Macfarlane","10.1128/AEM.54.11.2750-2755.1988","","A mixed culture of human fecal bacteria was grown for 120 days in a three-stage continuous culture system. To reproduce some of the nutritional and pH characteristics of the large gut, each vessel had a different operating volume (0.3, 0.5, and 0.8 liter) and pH (6.0, 6.5, and 7.0). A mixture of polysaccharides and proteins was used as carbon and nitrogen sources. Measurements of H2, CH4, S2-, sulfate reduction rates, sulfate-reducing bacteria (SRB), and volatile fatty acids were made throughout the experiment. After 48 days of running, porcine gastric mucin (5.8 g/day) was independently fed to vessel 1 of the multichamber system. The mucin was extensively degraded as evidenced by the stimulation of volatile fatty acid production. In the absence of mucin, sulfate-reducing activity was comparatively insignificant and methanogenesis was the major route for the disposal of electrons. The reverse occurred upon the addition of mucin; sulfate reduction predominated and methanogenesis was completely inhibited. This was attributed to release of sulfate from the mucin which enabled SRB to outcompete methanogenic bacteria for H2. SRB stimulated by mucin were acetate-utilizing Desulfobacter spp., lactate- and H2-utilizing Desulfovibrio spp., and propionate-utilizing Desulfobulbus spp. When the mucin pump was switched off, the multichamber system reverted to a state close to its original equilibrium. These data provide further evidence that sulfated polysaccharides such as mucin may be a source of sulfate for SRB in the human large gut.","Data provide further evidence that sulfated polysaccharides such as mucin may be a source of sulfate for SRB in the human large gut."
"Identification of mucin degraders of the human gut microbiota","https://scispace.com/paper/identification-of-mucin-degraders-of-the-human-gut-2p579dwmmf","2021","Journal Article","Scientific Reports","Stefano Raimondi
Eliana Musmeci
Francesco Candeliere
Alberto Amaretti
Maddalena Rossi","10.1038/S41598-021-90553-4","https://scispace.com/pdf/identification-of-mucin-degraders-of-the-human-gut-2p579dwmmf.pdf","Mucins are large glycoproteins consisting of approximately 80% of hetero-oligosaccharides. Gut mucin degraders of healthy subjects were investigated, through a culture dependent and independent approach. The faeces of five healthy adults were subjected to three steps of anaerobic enrichment in a medium with sole mucins as carbon and nitrogen sources. The bacterial community was compared before and after the enrichment by 16S rRNA gene profiling. Bacteria capable of fermenting sugars, such as Anaerotruncus, Holdemania, and Enterococcaceae likely took advantage of the carbohydrate chains. Escherichia coli and Enterobacteriaceae, Peptococcales, the Coriobacteriale Eggerthella, and a variety of Clostridia such as Oscillospiraceae, Anaerotruncus, and Lachnoclostridium, significantly increased and likely participated to the degradation of the protein backbone of mucin. The affinity of E. coli and Enterobacteriaceae for mucin may facilitate the access to the gut mucosa, promoting gut barrier damage and triggering systemic inflammatory responses. Only three species of strict anaerobes able to grow on mucin were isolated from the enrichments of five different microbiota: Clostridium disporicum, Clostridium tertium, and Paraclostridium benzoelyticum. The limited number of species isolated confirms that in the gut the degradation of these glycoproteins results from cooperation and cross-feeding among several species exhibiting different metabolic capabilities.","In this paper, Gut mucin degraders of healthy subjects were investigated, through a culture dependent and independent approach, through three steps of anaerobic enrichment in a medium with sole mucins as carbon and nitrogen sources."
